state_name,year,cases
CONNECTICUT,1969,617
CONNECTICUT,1970,860
CONNECTICUT,1971,877
CONNECTICUT,1972,687
CONNECTICUT,1973,661
CONNECTICUT,1974,526
CONNECTICUT,1975,417
CONNECTICUT,1976,427
CONNECTICUT,1977,274
CONNECTICUT,1978,165
CONNECTICUT,1979,167
CONNECTICUT,1980,110
CONNECTICUT,1981,129
CONNECTICUT,1982,82
CONNECTICUT,1983,88
CONNECTICUT,1984,74
CONNECTICUT,1985,118
CONNECTICUT,1986,124
CONNECTICUT,1987,172
CONNECTICUT,1988,141
CONNECTICUT,1989,207
CONNECTICUT,1990,107
CONNECTICUT,1991,74
CONNECTICUT,1992,49
CONNECTICUT,1993,59
CONNECTICUT,1994,60
CONNECTICUT,1995,69
CONNECTICUT,1996,123
CONNECTICUT,1997,71
CONNECTICUT,1998,63
CONNECTICUT,1999,57
CONNECTICUT,2000,135
CONNECTICUT,2001,206
CONNECTICUT,2002,87
CONNECTICUT,2003,81
CONNECTICUT,2004,68
CONNECTICUT,2005,49
CONNECTICUT,2006,42
CONNECTICUT,2007,25
CONNECTICUT,2008,24
CONNECTICUT,2009,18
CONNECTICUT,2010,24
CONNECTICUT,2011,16
DELAWARE,1966,79
DELAWARE,1967,173
DELAWARE,1968,146
DELAWARE,1969,67
DELAWARE,1970,135
DELAWARE,1971,138
DELAWARE,1972,131
DELAWARE,1973,97
DELAWARE,1974,32
DELAWARE,1975,50
DELAWARE,1976,47
DELAWARE,1977,43
DELAWARE,1978,40
DELAWARE,1979,27
DELAWARE,1980,34
DELAWARE,1981,56
DELAWARE,1982,46
DELAWARE,1983,32
DELAWARE,1984,44
DELAWARE,1985,38
DELAWARE,1986,62
DELAWARE,1987,38
DELAWARE,1988,26
DELAWARE,1989,60
DELAWARE,1990,89
DELAWARE,1991,12
DELAWARE,1992,35
DELAWARE,1993,6
DELAWARE,1994,12
DELAWARE,1995,8
DELAWARE,1996,17
DELAWARE,1997,13
DELAWARE,1998,4
DELAWARE,1999,1
DELAWARE,2001,0
DELAWARE,2002,11
DELAWARE,2003,7
DELAWARE,2004,7
DELAWARE,2005,4
DELAWARE,2006,11
DELAWARE,2007,6
DELAWARE,2008,6
DELAWARE,2009,3
DELAWARE,2010,7
DELAWARE,2011,1
DISTRICT OF COLUMBIA,1966,38
DISTRICT OF COLUMBIA,1967,42
DISTRICT OF COLUMBIA,1968,67
DISTRICT OF COLUMBIA,1969,58
DISTRICT OF COLUMBIA,1970,87
DISTRICT OF COLUMBIA,1971,60
DISTRICT OF COLUMBIA,1972,95
DISTRICT OF COLUMBIA,1973,67
DISTRICT OF COLUMBIA,1974,42
DISTRICT OF COLUMBIA,1975,90
DISTRICT OF COLUMBIA,1976,101
DISTRICT OF COLUMBIA,1977,34
DISTRICT OF COLUMBIA,1978,30
DISTRICT OF COLUMBIA,1979,33
DISTRICT OF COLUMBIA,1980,36
DISTRICT OF COLUMBIA,1981,31
DISTRICT OF COLUMBIA,1982,23
DISTRICT OF COLUMBIA,1983,12
DISTRICT OF COLUMBIA,1984,11
DISTRICT OF COLUMBIA,1985,10
DISTRICT OF COLUMBIA,1986,14
DISTRICT OF COLUMBIA,1987,38
DISTRICT OF COLUMBIA,1988,9
DISTRICT OF COLUMBIA,1989,9
DISTRICT OF COLUMBIA,1990,10
DISTRICT OF COLUMBIA,1991,64
DISTRICT OF COLUMBIA,1992,12
DISTRICT OF COLUMBIA,1993,8
DISTRICT OF COLUMBIA,1994,23
DISTRICT OF COLUMBIA,1995,14
DISTRICT OF COLUMBIA,1996,30
DISTRICT OF COLUMBIA,1997,16
DISTRICT OF COLUMBIA,1998,46
DISTRICT OF COLUMBIA,1999,49
DISTRICT OF COLUMBIA,2000,32
DISTRICT OF COLUMBIA,2001,52
DISTRICT OF COLUMBIA,2002,73
DISTRICT OF COLUMBIA,2003,39
DISTRICT OF COLUMBIA,2004,5
DISTRICT OF COLUMBIA,2005,5
DISTRICT OF COLUMBIA,2006,8
DISTRICT OF COLUMBIA,2007,14
DISTRICT OF COLUMBIA,2010,0
FLORIDA,1966,649
FLORIDA,1967,646
FLORIDA,1968,1116
FLORIDA,1969,1356
FLORIDA,1970,1804
FLORIDA,1971,2121
FLORIDA,1972,2193
FLORIDA,1973,3296
FLORIDA,1974,3439
FLORIDA,1975,2279
FLORIDA,1976,1712
FLORIDA,1977,1412
FLORIDA,1978,1574
FLORIDA,1979,1268
FLORIDA,1980,1344
FLORIDA,1981,1229
FLORIDA,1982,967
FLORIDA,1983,902
FLORIDA,1984,678
FLORIDA,1985,775
FLORIDA,1986,881
FLORIDA,1987,550
FLORIDA,1988,280
FLORIDA,1989,725
FLORIDA,1990,476
FLORIDA,1991,587
FLORIDA,1992,372
FLORIDA,1993,331
FLORIDA,1994,516
FLORIDA,1995,519
FLORIDA,1996,552
FLORIDA,1997,417
FLORIDA,1998,358
FLORIDA,1999,578
FLORIDA,2000,631
FLORIDA,2001,762
FLORIDA,2002,1002
FLORIDA,2003,374
FLORIDA,2004,282
FLORIDA,2005,288
FLORIDA,2006,217
FLORIDA,2007,159
FLORIDA,2008,153
FLORIDA,2009,176
FLORIDA,2010,152
FLORIDA,2011,96
GEORGIA,1966,509
GEORGIA,1967,922
GEORGIA,1968,990
GEORGIA,1969,750
GEORGIA,1970,763
GEORGIA,1971,771
GEORGIA,1972,712
GEORGIA,1973,888
GEORGIA,1974,1005
GEORGIA,1975,1048
GEORGIA,1976,1368
GEORGIA,1977,1073
GEORGIA,1978,528
GEORGIA,1979,589
GEORGIA,1980,597
GEORGIA,1981,498
GEORGIA,1982,342
GEORGIA,1983,231
GEORGIA,1984,170
GEORGIA,1985,176
GEORGIA,1986,144
GEORGIA,1987,161
GEORGIA,1988,281
GEORGIA,1989,283
GEORGIA,1990,298
GEORGIA,1991,171
GEORGIA,1992,136
GEORGIA,1993,37
GEORGIA,1994,48
GEORGIA,1995,56
GEORGIA,1996,148
GEORGIA,1997,403
GEORGIA,1998,546
GEORGIA,1999,346
GEORGIA,2000,208
GEORGIA,2001,723
GEORGIA,2002,434
GEORGIA,2003,800
GEORGIA,2004,314
GEORGIA,2005,108
GEORGIA,2006,56
GEORGIA,2007,48
GEORGIA,2008,38
GEORGIA,2009,43
GEORGIA,2010,32
GEORGIA,2011,40
HAWAII,1966,56
HAWAII,1967,45
HAWAII,1968,122
HAWAII,1969,115
HAWAII,1970,237
HAWAII,1971,336
HAWAII,1972,316
HAWAII,1973,196
HAWAII,1974,130
HAWAII,1975,240
HAWAII,1976,126
HAWAII,1977,137
HAWAII,1978,153
HAWAII,1979,135
HAWAII,1980,69
HAWAII,1981,111
HAWAII,1982,76
HAWAII,1983,48
HAWAII,1984,32
HAWAII,1985,43
HAWAII,1986,15
HAWAII,1987,37
HAWAII,1988,2
HAWAII,1989,72
HAWAII,1990,51
HAWAII,1991,58
HAWAII,1992,136
HAWAII,1993,27
HAWAII,1994,41
HAWAII,1995,120
HAWAII,1996,84
HAWAII,1997,58
HAWAII,1998,30
HAWAII,1999,20
HAWAII,2000,4
HAWAII,2001,2
HAWAII,2002,1
HAWAII,2003,10
HAWAII,2004,27
HAWAII,2005,23
HAWAII,2006,10
HAWAII,2007,4
HAWAII,2008,15
HAWAII,2009,5
HAWAII,2010,3
HAWAII,2011,7
IDAHO,1966,180
IDAHO,1967,133
IDAHO,1968,129
IDAHO,1969,79
IDAHO,1970,168
IDAHO,1971,353
IDAHO,1972,348
IDAHO,1973,211
IDAHO,1974,123
IDAHO,1975,171
IDAHO,1976,129
IDAHO,1977,138
IDAHO,1978,221
IDAHO,1979,131
IDAHO,1980,83
IDAHO,1981,245
IDAHO,1982,55
IDAHO,1983,101
IDAHO,1984,85
IDAHO,1985,204
IDAHO,1986,120
IDAHO,1987,335
IDAHO,1988,58
IDAHO,1989,110
IDAHO,1990,75
IDAHO,1991,75
IDAHO,1992,67
IDAHO,1993,137
IDAHO,1994,255
IDAHO,1995,296
IDAHO,1996,206
IDAHO,1997,78
IDAHO,1998,136
IDAHO,1999,40
IDAHO,2000,47
IDAHO,2001,37
IDAHO,2002,12
IDAHO,2003,2
IDAHO,2004,19
IDAHO,2005,21
IDAHO,2006,8
IDAHO,2007,8
IDAHO,2008,17
IDAHO,2009,4
IDAHO,2010,8
IDAHO,2011,6
ILLINOIS,1966,1120
ILLINOIS,1967,1646
ILLINOIS,1968,1888
ILLINOIS,1969,1677
ILLINOIS,1970,1683
ILLINOIS,1971,2115
ILLINOIS,1972,2115
ILLINOIS,1973,2109
ILLINOIS,1974,1608
ILLINOIS,1975,1205
ILLINOIS,1976,1103
ILLINOIS,1977,1120
ILLINOIS,1978,1126
ILLINOIS,1979,1003
ILLINOIS,1980,769
ILLINOIS,1981,711
ILLINOIS,1982,323
ILLINOIS,1983,148
ILLINOIS,1984,189
ILLINOIS,1985,82
ILLINOIS,1986,146
ILLINOIS,1987,223
ILLINOIS,1988,368
ILLINOIS,1989,631
ILLINOIS,1990,1115
ILLINOIS,1991,986
ILLINOIS,1992,390
ILLINOIS,1993,466
ILLINOIS,1994,256
ILLINOIS,1995,498
ILLINOIS,1996,512
ILLINOIS,1997,354
ILLINOIS,1998,549
ILLINOIS,1999,536
ILLINOIS,2000,560
ILLINOIS,2001,405
ILLINOIS,2002,264
ILLINOIS,2003,189
ILLINOIS,2004,173
ILLINOIS,2005,90
ILLINOIS,2006,59
ILLINOIS,2007,99
ILLINOIS,2008,96
ILLINOIS,2009,80
ILLINOIS,2010,45
ILLINOIS,2011,52
INDIANA,1966,464
INDIANA,1967,608
INDIANA,1968,506
INDIANA,1969,566
INDIANA,1970,584
INDIANA,1971,585
INDIANA,1972,484
INDIANA,1973,550
INDIANA,1974,481
INDIANA,1975,453
INDIANA,1976,323
INDIANA,1977,243
INDIANA,1978,191
INDIANA,1979,273
INDIANA,1980,279
INDIANA,1981,564
INDIANA,1982,621
INDIANA,1983,270
INDIANA,1984,102
INDIANA,1985,95
INDIANA,1986,84
INDIANA,1987,188
INDIANA,1988,38
INDIANA,1989,131
INDIANA,1990,246
INDIANA,1991,274
INDIANA,1992,557
INDIANA,1993,233
INDIANA,1994,275
INDIANA,1995,158
INDIANA,1996,308
INDIANA,1997,147
INDIANA,1998,276
INDIANA,1999,102
INDIANA,2000,89
INDIANA,2001,89
INDIANA,2002,45
INDIANA,2003,70
INDIANA,2004,94
INDIANA,2005,58
INDIANA,2006,34
INDIANA,2007,29
INDIANA,2008,20
INDIANA,2009,19
INDIANA,2010,16
INDIANA,2011,11
IOWA,1966,526
IOWA,1967,329
IOWA,1968,492
IOWA,1969,358
IOWA,1970,338
IOWA,1971,301
IOWA,1972,260
IOWA,1973,234
IOWA,1974,220
IOWA,1975,191
IOWA,1976,109
IOWA,1977,115
IOWA,1978,136
IOWA,1979,181
IOWA,1980,123
IOWA,1981,206
IOWA,1982,76
IOWA,1983,29
IOWA,1984,59
IOWA,1985,39
IOWA,1986,38
IOWA,1987,109
IOWA,1988,16
IOWA,1989,122
IOWA,1990,214
IOWA,1991,33
IOWA,1992,35
IOWA,1993,41
IOWA,1994,50
IOWA,1995,79
IOWA,1996,305
IOWA,1997,259
IOWA,1998,245
IOWA,1999,124
IOWA,2000,64
IOWA,2001,27
IOWA,2002,77
IOWA,2003,36
IOWA,2004,54
IOWA,2005,27
IOWA,2006,11
IOWA,2007,42
IOWA,2008,100
IOWA,2009,34
IOWA,2010,9
IOWA,2011,8
KANSAS,1966,195
KANSAS,1967,212
KANSAS,1968,410
KANSAS,1969,276
KANSAS,1970,555
KANSAS,1971,579
KANSAS,1972,427
KANSAS,1973,531
KANSAS,1974,420
KANSAS,1975,328
KANSAS,1976,389
KANSAS,1977,335
KANSAS,1978,242
KANSAS,1979,193
KANSAS,1980,145
KANSAS,1981,151
KANSAS,1982,217
KANSAS,1983,76
KANSAS,1984,60
KANSAS,1985,64
KANSAS,1986,70
KANSAS,1987,399
KANSAS,1988,165
KANSAS,1989,185
KANSAS,1990,161
KANSAS,1991,80
KANSAS,1992,104
KANSAS,1993,37
KANSAS,1994,51
KANSAS,1995,110
KANSAS,1996,319
KANSAS,1997,90
KANSAS,1998,82
KANSAS,1999,33
KANSAS,2000,79
KANSAS,2001,149
KANSAS,2002,68
KANSAS,2003,28
KANSAS,2004,47
KANSAS,2005,19
KANSAS,2006,22
KANSAS,2007,10
KANSAS,2008,14
KANSAS,2009,7
KANSAS,2010,12
KANSAS,2011,2
KENTUCKY,1966,948
KENTUCKY,1967,1144
KENTUCKY,1968,1153
KENTUCKY,1969,1222
KENTUCKY,1970,1241
KENTUCKY,1971,1132
KENTUCKY,1972,950
KENTUCKY,1973,1040
KENTUCKY,1974,840
KENTUCKY,1975,911
KENTUCKY,1976,587
KENTUCKY,1977,444
KENTUCKY,1978,238
KENTUCKY,1979,269
KENTUCKY,1980,338
KENTUCKY,1981,318
KENTUCKY,1982,324
KENTUCKY,1983,929
KENTUCKY,1984,314
KENTUCKY,1985,160
KENTUCKY,1986,65
KENTUCKY,1987,168
KENTUCKY,1988,184
KENTUCKY,1989,85
KENTUCKY,1990,72
KENTUCKY,1991,53
KENTUCKY,1992,68
KENTUCKY,1993,76
KENTUCKY,1994,123
KENTUCKY,1995,39
KENTUCKY,1996,40
KENTUCKY,1997,49
KENTUCKY,1998,15
KENTUCKY,1999,39
KENTUCKY,2000,45
KENTUCKY,2001,107
KENTUCKY,2002,37
KENTUCKY,2003,27
KENTUCKY,2004,28
KENTUCKY,2005,28
KENTUCKY,2006,22
KENTUCKY,2007,18
KENTUCKY,2008,24
KENTUCKY,2009,10
KENTUCKY,2010,21
KENTUCKY,2011,10
LOUISIANA,1966,423
LOUISIANA,1967,588
LOUISIANA,1968,677
LOUISIANA,1969,737
LOUISIANA,1970,564
LOUISIANA,1971,654
LOUISIANA,1972,589
LOUISIANA,1973,755
LOUISIANA,1974,425
LOUISIANA,1975,425
LOUISIANA,1976,388
LOUISIANA,1977,505
LOUISIANA,1978,541
LOUISIANA,1979,591
LOUISIANA,1980,488
LOUISIANA,1981,701
LOUISIANA,1982,721
LOUISIANA,1983,604
LOUISIANA,1984,293
LOUISIANA,1985,109
LOUISIANA,1986,87
LOUISIANA,1987,109
LOUISIANA,1988,78
LOUISIANA,1989,166
LOUISIANA,1990,179
LOUISIANA,1991,109
LOUISIANA,1992,101
LOUISIANA,1993,42
LOUISIANA,1994,86
LOUISIANA,1995,104
LOUISIANA,1996,188
LOUISIANA,1997,118
LOUISIANA,1998,118
LOUISIANA,1999,198
LOUISIANA,2000,65
LOUISIANA,2001,52
LOUISIANA,2002,67
LOUISIANA,2003,53
LOUISIANA,2004,54
LOUISIANA,2005,66
LOUISIANA,2006,27
LOUISIANA,2007,27
LOUISIANA,2008,10
LOUISIANA,2009,2
LOUISIANA,2010,11
LOUISIANA,2011,4
MAINE,1966,274
MAINE,1967,162
MAINE,1968,85
MAINE,1969,235
MAINE,1970,642
MAINE,1971,494
MAINE,1972,233
MAINE,1973,69
MAINE,1974,125
MAINE,1975,34
MAINE,1976,107
MAINE,1977,25
MAINE,1978,88
MAINE,1979,122
MAINE,1980,22
MAINE,1981,34
MAINE,1982,41
MAINE,1983,27
MAINE,1984,18
MAINE,1985,17
MAINE,1986,14
MAINE,1987,25
MAINE,1988,9
MAINE,1989,16
MAINE,1990,6
MAINE,1991,16
MAINE,1992,29
MAINE,1993,8
MAINE,1994,15
MAINE,1995,18
MAINE,1996,22
MAINE,1997,29
MAINE,1998,11
MAINE,1999,9
MAINE,2000,18
MAINE,2001,8
MAINE,2002,7
MAINE,2003,22
MAINE,2004,7
MAINE,2005,5
MAINE,2006,5
MAINE,2007,4
MAINE,2008,10
MAINE,2009,0
MAINE,2010,7
MAINE,2011,7
MARYLAND,1966,812
MARYLAND,1967,854
MARYLAND,1968,741
MARYLAND,1969,704
MARYLAND,1970,907
MARYLAND,1971,1082
MARYLAND,1972,884
MARYLAND,1973,669
MARYLAND,1974,338
MARYLAND,1975,393
MARYLAND,1976,433
MARYLAND,1977,364
MARYLAND,1978,371
MARYLAND,1979,363
MARYLAND,1980,212
MARYLAND,1981,179
MARYLAND,1982,171
MARYLAND,1983,124
MARYLAND,1984,53
MARYLAND,1985,65
MARYLAND,1986,120
MARYLAND,1987,240
MARYLAND,1988,112
MARYLAND,1989,731
MARYLAND,1990,757
MARYLAND,1991,201
MARYLAND,1992,166
MARYLAND,1993,71
MARYLAND,1994,139
MARYLAND,1995,164
MARYLAND,1996,225
MARYLAND,1997,109
MARYLAND,1998,258
MARYLAND,1999,238
MARYLAND,2000,187
MARYLAND,2001,255
MARYLAND,2002,305
MARYLAND,2003,165
MARYLAND,2004,99
MARYLAND,2005,83
MARYLAND,2006,50
MARYLAND,2007,58
MARYLAND,2008,57
MARYLAND,2009,41
MARYLAND,2010,25
MARYLAND,2011,28
MASSACHUSETTS,1966,554
MASSACHUSETTS,1967,752
MASSACHUSETTS,1968,1023
MASSACHUSETTS,1969,2168
MASSACHUSETTS,1970,2204
MASSACHUSETTS,1971,1589
MASSACHUSETTS,1972,1603
MASSACHUSETTS,1973,1353
MASSACHUSETTS,1974,349
MASSACHUSETTS,1975,240
MASSACHUSETTS,1976,198
MASSACHUSETTS,1977,170
MASSACHUSETTS,1978,177
MASSACHUSETTS,1979,176
MASSACHUSETTS,1980,113
MASSACHUSETTS,1981,168
MASSACHUSETTS,1982,164
MASSACHUSETTS,1983,157
MASSACHUSETTS,1984,179
MASSACHUSETTS,1985,182
MASSACHUSETTS,1986,191
MASSACHUSETTS,1987,325
MASSACHUSETTS,1988,159
MASSACHUSETTS,1989,170
MASSACHUSETTS,1990,311
MASSACHUSETTS,1991,232
MASSACHUSETTS,1992,202
MASSACHUSETTS,1993,171
MASSACHUSETTS,1994,81
MASSACHUSETTS,1995,123
MASSACHUSETTS,1996,171
MASSACHUSETTS,1997,117
MASSACHUSETTS,1998,87
MASSACHUSETTS,1999,93
MASSACHUSETTS,2000,83
MASSACHUSETTS,2001,259
MASSACHUSETTS,2002,138
MASSACHUSETTS,2003,190
MASSACHUSETTS,2004,871
MASSACHUSETTS,2005,524
MASSACHUSETTS,2006,33
MASSACHUSETTS,2007,42
MASSACHUSETTS,2008,19
MASSACHUSETTS,2009,51
MASSACHUSETTS,2010,11
MASSACHUSETTS,2011,30
MICHIGAN,1966,2572
MICHIGAN,1967,1890
MICHIGAN,1968,2185
MICHIGAN,1969,2916
MICHIGAN,1970,3809
MICHIGAN,1971,3913
MICHIGAN,1972,3319
MICHIGAN,1973,3333
MICHIGAN,1974,2657
MICHIGAN,1975,2018
MICHIGAN,1976,1657
MICHIGAN,1977,1538
MICHIGAN,1978,1162
MICHIGAN,1979,1094
MICHIGAN,1980,612
MICHIGAN,1981,744
MICHIGAN,1982,702
MICHIGAN,1983,591
MICHIGAN,1984,397
MICHIGAN,1985,319
MICHIGAN,1986,185
MICHIGAN,1987,574
MICHIGAN,1988,170
MICHIGAN,1989,211
MICHIGAN,1990,307
MICHIGAN,1991,219
MICHIGAN,1992,110
MICHIGAN,1993,93
MICHIGAN,1994,217
MICHIGAN,1995,270
MICHIGAN,1996,432
MICHIGAN,1997,555
MICHIGAN,1998,1481
MICHIGAN,1999,738
MICHIGAN,2000,387
MICHIGAN,2001,263
MICHIGAN,2002,219
MICHIGAN,2003,187
MICHIGAN,2004,147
MICHIGAN,2005,162
MICHIGAN,2006,65
MICHIGAN,2007,60
MICHIGAN,2008,82
MICHIGAN,2009,62
MICHIGAN,2010,62
MICHIGAN,2011,56
MINNESOTA,1966,302
MINNESOTA,1967,493
MINNESOTA,1968,714
MINNESOTA,1969,374
MINNESOTA,1970,333
MINNESOTA,1971,304
MINNESOTA,1972,192
MINNESOTA,1973,216
MINNESOTA,1974,472
MINNESOTA,1975,409
MINNESOTA,1976,343
MINNESOTA,1977,452
MINNESOTA,1978,909
MINNESOTA,1979,477
MINNESOTA,1980,213
MINNESOTA,1981,107
MINNESOTA,1982,223
MINNESOTA,1983,159
MINNESOTA,1984,106
MINNESOTA,1985,186
MINNESOTA,1986,89
MINNESOTA,1987,148
MINNESOTA,1988,54
MINNESOTA,1989,112
MINNESOTA,1990,227
MINNESOTA,1991,281
MINNESOTA,1992,507
MINNESOTA,1993,236
MINNESOTA,1994,118
MINNESOTA,1995,158
MINNESOTA,1996,129
MINNESOTA,1997,113
MINNESOTA,1998,95
MINNESOTA,1999,81
MINNESOTA,2000,153
MINNESOTA,2001,30
MINNESOTA,2002,43
MINNESOTA,2003,42
MINNESOTA,2004,32
MINNESOTA,2005,31
MINNESOTA,2006,23
MINNESOTA,2007,69
MINNESOTA,2008,36
MINNESOTA,2009,21
MINNESOTA,2010,15
MINNESOTA,2011,9
MISSISSIPPI,1966,332
MISSISSIPPI,1967,475
MISSISSIPPI,1968,458
MISSISSIPPI,1969,334
MISSISSIPPI,1970,235
MISSISSIPPI,1971,206
MISSISSIPPI,1972,208
