state_name,year,cases
COLORADO,2000,1
COLORADO,2001,1
CONNECTICUT,1966,2195
CONNECTICUT,1967,1825
CONNECTICUT,1968,3039
CONNECTICUT,1969,1643
CONNECTICUT,1970,621
CONNECTICUT,1971,461
CONNECTICUT,1972,270
CONNECTICUT,1973,906
CONNECTICUT,1974,429
CONNECTICUT,1975,312
CONNECTICUT,1976,133
CONNECTICUT,1977,343
CONNECTICUT,1978,215
CONNECTICUT,1979,258
CONNECTICUT,1980,22
CONNECTICUT,1981,12
CONNECTICUT,1982,5
CONNECTICUT,1983,2
CONNECTICUT,1984,1
CONNECTICUT,1985,4
CONNECTICUT,1986,1
CONNECTICUT,1990,3
CONNECTICUT,1991,1
CONNECTICUT,1992,1
CONNECTICUT,1994,3
CONNECTICUT,1995,24
CONNECTICUT,1996,6
CONNECTICUT,1997,1
CONNECTICUT,1998,16
CONNECTICUT,2000,1
DELAWARE,1966,53
DELAWARE,1967,74
DELAWARE,1968,150
DELAWARE,1969,197
DELAWARE,1970,46
DELAWARE,1971,51
DELAWARE,1972,13
DELAWARE,1973,20
DELAWARE,1974,61
DELAWARE,1975,21
DELAWARE,1976,14
DELAWARE,1977,43
DELAWARE,1978,37
DELAWARE,1979,6
DELAWARE,1980,0
DELAWARE,1981,2
DELAWARE,1982,0
DELAWARE,1984,2
DELAWARE,1985,1
DELAWARE,1987,2
DELAWARE,1993,2
DELAWARE,2000,1
DELAWARE,2001,0
DELAWARE,2002,0
DISTRICT OF COLUMBIA,1966,15
DISTRICT OF COLUMBIA,1967,7
DISTRICT OF COLUMBIA,1968,14
DISTRICT OF COLUMBIA,1969,159
DISTRICT OF COLUMBIA,1970,21
DISTRICT OF COLUMBIA,1971,8
DISTRICT OF COLUMBIA,1972,6
DISTRICT OF COLUMBIA,1973,4
DISTRICT OF COLUMBIA,1974,4
DISTRICT OF COLUMBIA,1976,46
DISTRICT OF COLUMBIA,1978,1
DISTRICT OF COLUMBIA,1979,1
DISTRICT OF COLUMBIA,1980,0
DISTRICT OF COLUMBIA,1987,1
DISTRICT OF COLUMBIA,1990,1
DISTRICT OF COLUMBIA,1991,1
DISTRICT OF COLUMBIA,1992,1
DISTRICT OF COLUMBIA,1996,2
DISTRICT OF COLUMBIA,1997,1
FLORIDA,1966,1410
FLORIDA,1967,1147
FLORIDA,1968,1474
FLORIDA,1969,1988
FLORIDA,1970,3339
FLORIDA,1971,1799
FLORIDA,1972,1861
FLORIDA,1973,1048
FLORIDA,1974,196
FLORIDA,1975,180
FLORIDA,1976,60
FLORIDA,1977,196
FLORIDA,1978,192
FLORIDA,1979,202
FLORIDA,1980,104
FLORIDA,1981,77
FLORIDA,1982,25
FLORIDA,1983,73
FLORIDA,1984,24
FLORIDA,1985,29
FLORIDA,1986,18
FLORIDA,1987,8
FLORIDA,1988,3
FLORIDA,1989,19
FLORIDA,1990,12
FLORIDA,1991,7
FLORIDA,1992,6
FLORIDA,1993,6
FLORIDA,1994,9
FLORIDA,1995,27
FLORIDA,1996,0
FLORIDA,1997,6
FLORIDA,1998,8
FLORIDA,1999,2
FLORIDA,2000,2
FLORIDA,2001,4
FLORIDA,2002,0
GEORGIA,1971,1
GEORGIA,1972,62
GEORGIA,1973,19
GEORGIA,1974,3
GEORGIA,1975,4
GEORGIA,1976,1
GEORGIA,1977,66
GEORGIA,1978,29
GEORGIA,1979,14
GEORGIA,1981,60
GEORGIA,1982,17
GEORGIA,1983,12
GEORGIA,1984,2
GEORGIA,1985,6
GEORGIA,1987,2
GEORGIA,1988,2
GEORGIA,1990,1
GEORGIA,1994,1
GEORGIA,1995,41
GEORGIA,1998,1
GEORGIA,2000,2
GEORGIA,2001,0
HAWAII,1966,136
HAWAII,1967,558
HAWAII,1968,285
HAWAII,1969,978
HAWAII,1970,221
HAWAII,1971,186
HAWAII,1972,52
HAWAII,1973,28
HAWAII,1974,17
HAWAII,1975,21
HAWAII,1976,20
HAWAII,1977,213
HAWAII,1978,20
HAWAII,1979,29
HAWAII,1980,7
HAWAII,1981,11
HAWAII,1982,10
HAWAII,1983,2
HAWAII,1984,6
HAWAII,1985,42
HAWAII,1986,7
HAWAII,1987,70
HAWAII,1988,28
HAWAII,1989,25
HAWAII,1990,15
HAWAII,1991,6
HAWAII,1992,25
HAWAII,1993,24
HAWAII,1994,4
HAWAII,1995,4
HAWAII,1996,3
HAWAII,1997,8
HAWAII,1998,2
HAWAII,1999,1
HAWAII,2001,0
IDAHO,1966,158
IDAHO,1967,70
IDAHO,1968,130
IDAHO,1969,93
IDAHO,1970,205
IDAHO,1971,43
IDAHO,1972,38
IDAHO,1973,45
IDAHO,1974,23
IDAHO,1975,74
IDAHO,1976,14
IDAHO,1977,28
IDAHO,1978,9
IDAHO,1979,206
IDAHO,1980,22
IDAHO,1981,3
IDAHO,1982,6
IDAHO,1983,8
IDAHO,1984,1
IDAHO,1985,1
IDAHO,1987,1
IDAHO,1989,32
IDAHO,1990,49
IDAHO,1991,2
IDAHO,1992,1
IDAHO,1993,2
IDAHO,1994,1
IDAHO,1995,1
IDAHO,1996,1
IDAHO,1997,2
ILLINOIS,1966,2782
ILLINOIS,1967,1449
ILLINOIS,1968,3415
ILLINOIS,1969,1743
ILLINOIS,1970,1780
ILLINOIS,1971,1369
ILLINOIS,1972,1068
ILLINOIS,1973,1083
ILLINOIS,1974,556
ILLINOIS,1975,413
ILLINOIS,1976,1233
ILLINOIS,1977,359
ILLINOIS,1978,520
ILLINOIS,1979,298
ILLINOIS,1980,176
ILLINOIS,1981,109
ILLINOIS,1982,78
ILLINOIS,1983,52
ILLINOIS,1984,49
ILLINOIS,1985,18
ILLINOIS,1986,35
ILLINOIS,1987,25
ILLINOIS,1988,11
ILLINOIS,1989,22
ILLINOIS,1990,20
ILLINOIS,1991,5
ILLINOIS,1992,7
ILLINOIS,1993,0
ILLINOIS,1994,2
ILLINOIS,1995,1
ILLINOIS,1996,0
ILLINOIS,1997,2
ILLINOIS,1999,0
ILLINOIS,2000,1
ILLINOIS,2001,3
INDIANA,1966,2331
INDIANA,1967,594
INDIANA,1968,876
INDIANA,1969,2281
INDIANA,1970,2038
INDIANA,1971,2238
INDIANA,1972,754
INDIANA,1973,1015
INDIANA,1974,605
INDIANA,1975,1052
INDIANA,1976,1016
INDIANA,1977,1083
INDIANA,1978,551
INDIANA,1979,657
INDIANA,1980,366
INDIANA,1981,125
INDIANA,1982,31
INDIANA,1983,27
INDIANA,1984,5
INDIANA,1985,1
INDIANA,1991,1
INDIANA,1993,3
INDIANA,1995,1
INDIANA,1999,1
INDIANA,2001,1
IOWA,1966,1936
IOWA,1967,1815
IOWA,1968,2055
IOWA,1969,2413
IOWA,1970,2075
IOWA,1971,751
IOWA,1972,426
IOWA,1973,205
IOWA,1974,15
IOWA,1975,33
IOWA,1976,88
IOWA,1977,444
IOWA,1978,74
IOWA,1979,53
IOWA,1980,9
IOWA,1981,4
IOWA,1984,1
IOWA,1985,1
IOWA,1986,1
IOWA,1987,1
IOWA,1989,1
IOWA,1990,4
IOWA,1991,6
IOWA,1992,3
IOWA,1996,1
IOWA,1999,23
IOWA,2001,1
KANSAS,1967,1
KANSAS,1968,127
KANSAS,1969,55
KANSAS,1970,62
KANSAS,1971,410
KANSAS,1972,177
KANSAS,1973,182
KANSAS,1974,119
KANSAS,1975,638
KANSAS,1976,262
KANSAS,1977,312
KANSAS,1978,167
KANSAS,1979,128
KANSAS,1980,120
KANSAS,1981,65
KANSAS,1982,18
KANSAS,1983,34
KANSAS,1984,32
KANSAS,1985,7
KANSAS,1986,11
KANSAS,1987,1
KANSAS,1988,2
KANSAS,1989,1
KANSAS,1990,5
KANSAS,1991,1
KANSAS,1992,4
KANSAS,1995,0
KANSAS,1998,31
KANSAS,2000,0
KANSAS,2001,1
KENTUCKY,1966,1870
KENTUCKY,1967,2055
KENTUCKY,1968,855
KENTUCKY,1969,1167
KENTUCKY,1970,963
KENTUCKY,1971,1743
KENTUCKY,1972,891
KENTUCKY,1973,424
KENTUCKY,1974,214
KENTUCKY,1975,228
KENTUCKY,1976,193
KENTUCKY,1977,96
KENTUCKY,1978,152
KENTUCKY,1979,73
KENTUCKY,1980,45
KENTUCKY,1981,25
KENTUCKY,1982,31
KENTUCKY,1983,17
KENTUCKY,1984,14
KENTUCKY,1985,3
KENTUCKY,1986,4
KENTUCKY,1987,1
KENTUCKY,1990,1
KENTUCKY,2000,1
LOUISIANA,1968,65
LOUISIANA,1969,42
LOUISIANA,1970,156
LOUISIANA,1971,295
LOUISIANA,1972,93
LOUISIANA,1973,101
LOUISIANA,1974,183
LOUISIANA,1975,290
LOUISIANA,1976,94
LOUISIANA,1977,54
LOUISIANA,1978,499
LOUISIANA,1979,33
LOUISIANA,1980,13
LOUISIANA,1981,9
LOUISIANA,1982,1
LOUISIANA,1983,13
LOUISIANA,1989,6
LOUISIANA,1990,11
LOUISIANA,1991,1
LOUISIANA,1993,1
LOUISIANA,1996,1
LOUISIANA,1998,1
LOUISIANA,2000,0
MAINE,1966,400
MAINE,1967,812
MAINE,1968,456
MAINE,1969,242
MAINE,1970,489
MAINE,1971,233
MAINE,1972,63
MAINE,1973,54
MAINE,1974,160
MAINE,1975,37
MAINE,1976,16
MAINE,1977,91
MAINE,1978,159
MAINE,1979,86
MAINE,1980,116
MAINE,1981,37
MAINE,1984,0
MAINE,1987,1
MAINE,1990,2
MAINE,1992,1
MAINE,1993,1
MAINE,1995,1
MARYLAND,1966,397
MARYLAND,1967,581
MARYLAND,1968,366
MARYLAND,1969,664
MARYLAND,1970,334
MARYLAND,1971,171
MARYLAND,1972,72
MARYLAND,1973,10
MARYLAND,1974,5
MARYLAND,1975,38
MARYLAND,1976,3
MARYLAND,1977,23
MARYLAND,1978,7
MARYLAND,1979,28
MARYLAND,1980,72
MARYLAND,1981,1
MARYLAND,1982,33
MARYLAND,1983,2
MARYLAND,1984,1
MARYLAND,1985,6
MARYLAND,1986,1
MARYLAND,1987,3
MARYLAND,1988,1
MARYLAND,1989,2
MARYLAND,1990,2
MARYLAND,1991,11
MARYLAND,1992,8
MARYLAND,1993,4
MARYLAND,1997,2
MARYLAND,1998,2
MARYLAND,1999,1
MARYLAND,2001,1
MARYLAND,2002,0
MASSACHUSETTS,1966,2054
MASSACHUSETTS,1967,1392
MASSACHUSETTS,1968,3606
MASSACHUSETTS,1969,1419
MASSACHUSETTS,1970,1280
MASSACHUSETTS,1971,859
MASSACHUSETTS,1972,495
MASSACHUSETTS,1973,2089
MASSACHUSETTS,1974,367
MASSACHUSETTS,1975,1227
MASSACHUSETTS,1976,186
MASSACHUSETTS,1977,414
MASSACHUSETTS,1978,282
MASSACHUSETTS,1979,544
MASSACHUSETTS,1980,97
MASSACHUSETTS,1981,52
MASSACHUSETTS,1982,21
MASSACHUSETTS,1983,15
MASSACHUSETTS,1984,44
MASSACHUSETTS,1985,7
MASSACHUSETTS,1986,4
MASSACHUSETTS,1987,1
MASSACHUSETTS,1988,5
MASSACHUSETTS,1989,1
MASSACHUSETTS,1990,2
MASSACHUSETTS,1991,2
MASSACHUSETTS,1993,0
MASSACHUSETTS,1994,101
MASSACHUSETTS,1995,8
MASSACHUSETTS,1996,22
MASSACHUSETTS,1997,0
MASSACHUSETTS,1998,8
MASSACHUSETTS,1999,5
MASSACHUSETTS,2000,6
MICHIGAN,1966,3030
MICHIGAN,1967,2157
MICHIGAN,1968,1922
MICHIGAN,1969,4020
MICHIGAN,1970,2823
MICHIGAN,1971,3054
MICHIGAN,1972,1386
MICHIGAN,1973,1997
MICHIGAN,1974,1344
MICHIGAN,1975,1691
MICHIGAN,1976,1513
MICHIGAN,1977,1128
MICHIGAN,1978,3483
MICHIGAN,1979,1260
MICHIGAN,1980,129
MICHIGAN,1981,48
MICHIGAN,1982,54
MICHIGAN,1983,19
MICHIGAN,1984,23
MICHIGAN,1985,20
MICHIGAN,1986,13
MICHIGAN,1987,9
MICHIGAN,1988,4
MICHIGAN,1989,1
MICHIGAN,1990,9
MICHIGAN,1991,25
MICHIGAN,1992,1
MICHIGAN,1993,3
MICHIGAN,1994,9
MICHIGAN,1995,4
MICHIGAN,1996,0
MICHIGAN,2001,0
MICHIGAN,2002,0
MINNESOTA,1966,123
MINNESOTA,1967,89
MINNESOTA,1968,69
MINNESOTA,1969,238
MINNESOTA,1970,127
MINNESOTA,1971,291
MINNESOTA,1972,103
MINNESOTA,1973,225
MINNESOTA,1974,16
MINNESOTA,1975,37
MINNESOTA,1976,32
MINNESOTA,1977,36
MINNESOTA,1978,135
MINNESOTA,1979,43
MINNESOTA,1980,52
MINNESOTA,1981,9
MINNESOTA,1982,11
MINNESOTA,1983,7
MINNESOTA,1984,5
MINNESOTA,1985,3
MINNESOTA,1986,1
MINNESOTA,1990,43
MINNESOTA,1991,6
MINNESOTA,1999,5
MINNESOTA,2000,1
MISSISSIPPI,1968,9
MISSISSIPPI,1969,194
MISSISSIPPI,1970,91
MISSISSIPPI,1971,83
MISSISSIPPI,1972,118
MISSISSIPPI,1973,234
MISSISSIPPI,1974,19
MISSISSIPPI,1975,14
MISSISSIPPI,1976,11
MISSISSIPPI,1977,16
MISSISSIPPI,1978,162
MISSISSIPPI,1979,92
MISSISSIPPI,1980,2
MISSISSIPPI,1982,16
MISSISSIPPI,1984,3
MISSISSIPPI,1999,1
MISSOURI,1966,57
MISSOURI,1967,224
MISSOURI,1968,123
MISSOURI,1969,352
MISSOURI,1970,437
MISSOURI,1971,1205
MISSOURI,1972,473
MISSOURI,1973,498
MISSOURI,1974,49
MISSOURI,1975,732
MISSOURI,1976,45
MISSOURI,1977,71
MISSOURI,1978,101
MISSOURI,1979,67
MISSOURI,1980,47
MISSOURI,1981,3
MISSOURI,1982,36
MISSOURI,1983,4
MISSOURI,1985,8
MISSOURI,1986,1
MISSOURI,1989,3
MISSOURI,1990,0
MISSOURI,1991,4
MISSOURI,1992,0
MISSOURI,1993,0
MISSOURI,1994,0
MISSOURI,1997,2
MISSOURI,1998,3
MISSOURI,1999,3
MISSOURI,2000,1
MISSOURI,2001,0
MONTANA,1966,367
MONTANA,1967,194
MONTANA,1968,96
MONTANA,1969,106
MONTANA,1970,339
MONTANA,1971,126
MONTANA,1972,31
MONTANA,1973,531
MONTANA,1974,69
MONTANA,1975,254
MONTANA,1976,214
MONTANA,1977,59
MONTANA,1978,27
MONTANA,1979,72
MONTANA,1980,27
MONTANA,1981,4
MONTANA,1982,6
MONTANA,1983,9
MONTANA,1984,1
MONTANA,1986,2
MONTANA,1987,8
MONTANA,1989,2
MONTANA,1990,15
MONTANA,1991,11
NEBRASKA,1966,5
NEBRASKA,1967,94
NEBRASKA,1968,32
NEBRASKA,1969,350
NEBRASKA,1970,555
NEBRASKA,1971,99
NEBRASKA,1972,53
NEBRASKA,1973,141
NEBRASKA,1974,6
NEBRASKA,1975,21
NEBRASKA,1976,3
NEBRASKA,1977,3
NEBRASKA,1978,30
NEBRASKA,1979,119
NEBRASKA,1980,1
NEBRASKA,1981,1
NEBRASKA,1990,1
NEBRASKA,1999,49
NEBRASKA,2000,0
NEVADA,1967,5
NEVADA,1969,5
NEVADA,1971,15
NEVADA,1972,3
NEVADA,1973,18
NEVADA,1974,35
NEVADA,1975,8
NEVADA,1976,15
NEVADA,1977,13
NEVADA,1978,14
NEVADA,1979,3
NEVADA,1980,7
NEVADA,1981,9
NEVADA,1982,11
NEVADA,1983,1
NEVADA,1984,4
NEVADA,1985,1
NEVADA,1986,3
NEVADA,1988,0
NEVADA,1989,0
NEVADA,1990,8
NEVADA,1991,7
NEVADA,1992,2
NEVADA,1993,0
NEVADA,1994,1
NEVADA,1996,0
NEVADA,1998,1
NEVADA,1999,1
NEW HAMPSHIRE,1966,91
NEW HAMPSHIRE,1967,191
NEW HAMPSHIRE,1968,91
NEW HAMPSHIRE,1969,101
NEW HAMPSHIRE,1970,150
NEW HAMPSHIRE,1971,50
NEW HAMPSHIRE,1972,24
NEW HAMPSHIRE,1973,363
NEW HAMPSHIRE,1974,22
NEW HAMPSHIRE,1975,203
NEW HAMPSHIRE,1976,12
NEW HAMPSHIRE,1977,171
NEW HAMPSHIRE,1978,90
NEW HAMPSHIRE,1979,84
NEW HAMPSHIRE,1980,36
NEW HAMPSHIRE,1981,43
NEW HAMPSHIRE,1982,12
NEW HAMPSHIRE,1983,5
NEW HAMPSHIRE,1984,1
NEW HAMPSHIRE,1985,3
NEW HAMPSHIRE,1986,0
NEW HAMPSHIRE,1988,5
NEW HAMPSHIRE,1989,4
NEW HAMPSHIRE,1990,1
NEW HAMPSHIRE,1991,1
NEW HAMPSHIRE,1995,0
NEW HAMPSHIRE,2000,2
NEW JERSEY,1967,102
NEW JERSEY,1968,1679
NEW JERSEY,1969,576
NEW JERSEY,1970,895
NEW JERSEY,1971,654
NEW JERSEY,1972,1005
NEW JERSEY,1973,2550
NEW JERSEY,1974,376
NEW JERSEY,1975,1031
NEW JERSEY,1976,1357
NEW JERSEY,1977,1226
NEW JERSEY,1978,1611
NEW JERSEY,1979,333
NEW JERSEY,1980,84
NEW JERSEY,1981,44
NEW JERSEY,1982,18
NEW JERSEY,1983,3
NEW JERSEY,1984,23
NEW JERSEY,1985,8
NEW JERSEY,1986,4
NEW JERSEY,1987,1
NEW JERSEY,1988,4
NEW JERSEY,1989,0
NEW JERSEY,1990,0
NEW JERSEY,1991,0
NEW JERSEY,1992,4
NEW JERSEY,1993,9
NEW JERSEY,1994,0
NEW JERSEY,1995,1
NEW JERSEY,1996,0
NEW JERSEY,1998,11
NEW JERSEY,1999,0
NEW JERSEY,2001,1
NEW JERSEY,2002,1
NEW MEXICO,1968,130
NEW MEXICO,1969,301
NEW MEXICO,1970,235
NEW MEXICO,1971,251
NEW MEXICO,1972,120
NEW MEXICO,1973,213
NEW MEXICO,1974,129
NEW MEXICO,1975,21
NEW MEXICO,1976,33
NEW MEXICO,1977,13
NEW MEXICO,1978,5
NEW MEXICO,1979,9
NEW MEXICO,1980,2
NEW MEXICO,1981,7
NEW MEXICO,1982,7
NEW MEXICO,1984,0
NEW MEXICO,1985,2
NEW MEXICO,1991,4
NEW MEXICO,1994,1
NEW MEXICO,1998,0
NEW MEXICO,1999,2
NEW YORK,1966,2596
NEW YORK,1967,2171
NEW YORK,1968,4316
NEW YORK,1969,1950
NEW YORK,1970,1182
NEW YORK,1971,1051
NEW YORK,1972,409
NEW YORK,1973,949
NEW YORK,1974,420
NEW YORK,1975,530
NEW YORK,1976,790
NEW YORK,1977,3741
NEW YORK,1978,729
NEW YORK,1979,1496
NEW YORK,1980,329
NEW YORK,1981,162
NEW YORK,1982,87
NEW YORK,1983,117
NEW YORK,1984,212
NEW YORK,1985,206
NEW YORK,1986,26
NEW YORK,1987,11
NEW YORK,1988,10
NEW YORK,1989,76
NEW YORK,1991,2
NEW YORK,1993,32
NEW YORK,1994,3
NEW YORK,1995,13
NEW YORK,1996,7
NEW YORK,1997,27
NEW YORK,1998,37
NEW YORK,2000,1
NEW YORK,2001,1
NORTH CAROLINA,1969,18
NORTH CAROLINA,1970,50
NORTH CAROLINA,1971,53
NORTH CAROLINA,1972,31
NORTH CAROLINA,1973,204
NORTH CAROLINA,1974,56
NORTH CAROLINA,1975,44
NORTH CAROLINA,1976,19
NORTH CAROLINA,1977,435
NORTH CAROLINA,1978,204
NORTH CAROLINA,1979,541
NORTH CAROLINA,1980,48
NORTH CAROLINA,1981,5
NORTH CAROLINA,1982,2
NORTH CAROLINA,1983,10
NORTH CAROLINA,1985,1
NORTH CAROLINA,1987,1
NORTH CAROLINA,1988,1
NORTH CAROLINA,1989,1
NORTH CAROLINA,1990,1
NORTH CAROLINA,1991,3
NORTH CAROLINA,1995,1
NORTH CAROLINA,1996,85
NORTH CAROLINA,1997,59
NORTH CAROLINA,1998,11
NORTH CAROLINA,1999,40
NORTH CAROLINA,2000,82
NORTH DAKOTA,1966,181
NORTH DAKOTA,1967,172
NORTH DAKOTA,1968,238
NORTH DAKOTA,1969,249
NORTH DAKOTA,1970,156
NORTH DAKOTA,1971,97
NORTH DAKOTA,1972,55
NORTH DAKOTA,1973,277
NORTH DAKOTA,1974,35
NORTH DAKOTA,1975,51
NORTH DAKOTA,1976,3
NORTH DAKOTA,1977,21
NORTH DAKOTA,1978,67
NORTH DAKOTA,1979,9
NORTH DAKOTA,1980,5
NORTH DAKOTA,1984,2
NORTH DAKOTA,1985,0
NORTH DAKOTA,1986,0
NORTH DAKOTA,1989,0
NORTH DAKOTA,1990,0
NORTH DAKOTA,1991,0
OHIO,1966,1173
OHIO,1967,733
OHIO,1968,2099
OHIO,1969,1282
OHIO,1970,2166
OHIO,1971,1044
OHIO,1972,441
OHIO,1973,737
OHIO,1974,502
OHIO,1975,655
OHIO,1976,398
OHIO,1977,822
OHIO,1978,1123
OHIO,1979,145
OHIO,1980,10
OHIO,1981,11
OHIO,1982,9
OHIO,1983,1
OHIO,1984,2
OHIO,1986,1
OHIO,1988,1
OHIO,1989,3
OHIO,1990,131
OHIO,1991,283
OHIO,1993,1
OKLAHOMA,1968,52
OKLAHOMA,1969,1700
OKLAHOMA,1970,819
OKLAHOMA,1971,68
OKLAHOMA,1972,40
OKLAHOMA,1973,184
OKLAHOMA,1974,54
OKLAHOMA,1975,103
OKLAHOMA,1976,81
OKLAHOMA,1977,40
OKLAHOMA,1978,17
OKLAHOMA,1979,27
OKLAHOMA,1980,7
OKLAHOMA,1981,3
OKLAHOMA,1982,3
OKLAHOMA,1985,1
OKLAHOMA,1987,6
OKLAHOMA,1988,1
OKLAHOMA,1989,1
OKLAHOMA,1990,1
OKLAHOMA,1991,2
OKLAHOMA,1993,0
OKLAHOMA,1994,4
OREGON,1966,1152
OREGON,1967,1030
OREGON,1968,600
OREGON,1969,712
OREGON,1970,999
OREGON,1971,816
OREGON,1972,432
OREGON,1973,828
OREGON,1974,240
OREGON,1975,193
OREGON,1976,141
OREGON,1977,157
OREGON,1978,256
OREGON,1979,127
OREGON,1980,65
OREGON,1981,51
OREGON,1982,7
OREGON,1983,14
OREGON,1984,2
OREGON,1985,3
OREGON,1986,4
OREGON,1987,2
OREGON,1989,4
OREGON,1990,13
OREGON,1991,5
OREGON,1992,6
OREGON,1993,3
OREGON,1994,2
OREGON,1995,2
OREGON,1996,1
PENNSYLVANIA,1966,87
PENNSYLVANIA,1967,82
PENNSYLVANIA,1968,173
PENNSYLVANIA,1969,870
PENNSYLVANIA,1970,1994
PENNSYLVANIA,1971,1042
PENNSYLVANIA,1972,270
PENNSYLVANIA,1973,310
PENNSYLVANIA,1974,250
PENNSYLVANIA,1975,268
PENNSYLVANIA,1976,222
PENNSYLVANIA,1977,732
PENNSYLVANIA,1978,687
PENNSYLVANIA,1979,279
PENNSYLVANIA,1980,151
PENNSYLVANIA,1981,18
PENNSYLVANIA,1982,2
PENNSYLVANIA,1983,25
PENNSYLVANIA,1984,4
PENNSYLVANIA,1985,14
PENNSYLVANIA,1988,2
PENNSYLVANIA,1990,1
PENNSYLVANIA,1991,45
PENNSYLVANIA,1992,3
PENNSYLVANIA,1993,6
PENNSYLVANIA,1996,0
PENNSYLVANIA,1998,1
PENNSYLVANIA,1999,3
RHODE ISLAND,1966,280
RHODE ISLAND,1967,367
RHODE ISLAND,1968,1397
RHODE ISLAND,1969,260
RHODE ISLAND,1970,180
RHODE ISLAND,1971,111
RHODE ISLAND,1972,91
RHODE ISLAND,1973,229
RHODE ISLAND,1974,20
RHODE ISLAND,1975,29
RHODE ISLAND,1976,7
RHODE ISLAND,1977,136
